gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,charges.monthly,charges.total,contas_diarias,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,churn_real,churn_predito,prob_churn
0,0,0,0,3,1,0,0,0,1,0,1,1,1,69.95,220.45,2.3316666666666666,0,0,1,0,0,1,0,0,1,0.51
1,0,1,0,5,1,1,0,1,0,0,0,0,1,78.75,412.1,2.625,1,0,0,0,0,1,0,1,1,0.65
1,0,0,0,58,1,1,0,0,0,1,0,0,0,80.65,4807.35,2.688333333333333,1,0,0,0,0,0,0,0,0,0.34
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,1.4683333333333333,0,0,0,0,0,0,0,0,1,0.74
1,1,0,0,16,0,0,0,1,0,0,1,0,1,39.0,679.85,1.3,0,0,0,0,0,0,1,1,0,0.22
0,0,0,0,40,1,1,0,0,1,1,1,1,1,105.95,4335.2,3.5316666666666667,1,0,1,0,1,0,0,0,0,0.35916666666666663
0,0,1,0,72,1,0,1,1,1,1,1,1,0,85.1,6155.4,2.8366666666666664,0,0,0,1,0,0,1,0,0,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.1,44.1,1.47,0,0,0,0,0,1,0,1,1,0.54
1,0,0,0,25,1,0,0,0,0,0,0,0,1,19.5,516.3,0.65,0,1,1,0,0,0,0,0,0,0.01
0,0,0,0,63,1,1,1,1,1,1,0,1,1,80.3,4995.35,2.6766666666666667,0,0,0,1,1,0,0,0,0,0.03
0,0,1,0,37,0,0,1,0,0,1,1,0,0,45.4,1593.1,1.5133333333333332,0,0,0,1,0,1,0,0,0,0.16
0,1,1,0,67,1,0,0,0,0,0,0,0,1,20.05,1263.05,0.6683333333333333,0,1,0,1,0,0,0,0,0,0.0
0,0,1,1,26,1,0,0,0,0,0,1,1,1,90.8,2361.8,3.0266666666666664,1,0,0,0,0,1,0,1,1,0.63
0,0,1,0,72,1,1,1,1,1,1,1,0,1,103.95,7556.9,3.4650000000000003,1,0,0,1,0,0,0,0,0,0.05
1,0,1,0,56,1,1,1,1,1,0,0,0,1,93.15,5253.95,3.105,1,0,1,0,0,1,0,0,0,0.21
1,0,0,0,7,0,0,1,0,1,0,0,0,0,35.3,264.8,1.1766666666666663,0,0,1,0,0,0,1,0,0,0.18
1,0,0,0,41,1,1,0,1,1,0,1,1,1,104.7,4346.4,3.49,1,0,0,0,0,1,0,1,1,0.7966666666666665
0,1,1,0,72,1,1,0,1,1,0,1,1,1,105.75,7629.85,3.525,1,0,1,0,1,0,0,0,0,0.1175
0,0,1,1,55,1,0,0,0,0,0,0,0,0,21.0,1210.3,0.7,0,1,0,1,0,0,1,0,0,0.0
1,0,1,0,59,1,1,1,1,1,0,1,1,1,110.15,6448.05,3.671666666666667,1,0,1,0,0,1,0,1,0,0.27
0,0,0,0,7,1,0,0,0,1,1,0,1,0,62.8,418.3,2.0933333333333333,0,0,0,0,0,0,0,0,0,0.39
0,0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,2.6766666666666667,0,0,1,0,1,0,0,1,0,0.23
0,0,1,1,14,1,1,0,0,1,0,0,1,1,87.25,1258.6,2.908333333333333,1,0,0,0,0,1,0,1,1,0.79
0,0,0,1,72,1,0,0,0,0,0,0,0,1,19.75,1567.0,0.6583333333333333,0,1,0,1,0,0,1,0,0,0.0
0,1,0,0,20,1,1,0,0,0,0,0,1,1,61.6,1174.35,2.053333333333333,0,0,0,0,0,0,1,1,0,0.29
1,0,0,0,15,1,0,0,0,0,0,0,0,0,19.8,304.6,0.66,0,1,1,0,0,0,1,0,0,0.04
1,0,1,1,50,0,0,1,0,0,0,1,0,1,39.45,2021.35,1.3150000000000002,0,0,0,0,1,0,0,0,0,0.05
1,0,1,1,70,1,1,1,1,1,1,1,1,1,116.55,8152.3,3.885,1,0,0,1,1,0,0,0,0,0.07
0,0,1,1,25,1,0,0,0,0,0,0,0,0,20.05,520.1,0.6683333333333333,0,1,1,0,0,0,1,0,0,0.0
0,0,1,0,44,1,1,1,1,1,1,0,0,1,95.1,4060.55,3.17,1,0,0,0,1,0,0,0,0,0.12666666666666665
0,0,1,0,42,1,1,0,0,1,1,0,0,1,84.3,3588.4,2.81,1,0,0,0,0,1,0,1,0,0.49
0,0,0,1,14,1,0,0,0,1,0,1,0,1,59.8,824.85,1.9933333333333327,0,0,0,0,1,0,0,0,0,0.37666666666666665
0,0,1,1,56,1,0,0,0,0,0,1,1,0,88.9,4968.0,2.9633333333333334,1,0,1,0,0,0,0,0,0,0.31
0,0,1,0,67,1,1,1,0,1,1,1,1,1,111.25,7511.65,3.7083333333333335,1,0,1,0,0,1,0,0,0,0.23
1,0,0,0,28,1,1,1,1,0,0,0,1,1,94.5,2659.4,3.15,1,0,0,0,1,0,0,1,0,0.1975
0,1,1,0,70,1,1,1,0,0,0,0,1,1,90.85,6470.1,3.0283333333333333,1,0,0,0,0,1,0,0,0,0.34
0,0,0,1,9,1,0,0,0,0,1,1,1,1,69.4,571.45,2.313333333333333,0,0,0,0,1,0,0,0,1,0.53
1,0,0,0,68,1,1,1,1,1,0,1,0,0,101.35,7110.75,3.378333333333333,1,0,1,0,0,0,0,0,0,0.39
1,0,1,0,72,1,0,0,0,0,0,0,0,0,20.7,1492.1,0.69,0,1,0,1,0,0,0,0,0,0.0
0,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,1.9583333333333333,0,0,0,0,0,0,0,0,0,0.29
0,0,1,0,72,1,0,0,0,0,0,0,0,0,20.5,1502.25,0.6833333333333333,0,1,0,1,1,0,0,0,0,0.0
1,0,1,1,72,1,1,0,1,1,1,0,0,0,90.45,6565.85,3.015,1,0,0,1,0,0,0,0,0,0.15
1,0,1,1,67,1,1,0,0,0,0,0,0,0,24.65,1620.45,0.8216666666666667,0,1,0,1,0,0,0,0,0,0.0
0,0,0,1,17,1,1,0,1,1,1,0,0,1,92.7,1556.85,3.0900000000000003,1,0,0,0,1,0,0,0,0,0.5
1,0,1,1,24,1,1,1,0,0,0,0,0,0,54.75,1338.15,1.825,0,0,0,0,0,1,0,1,0,0.13
1,0,0,0,31,1,0,0,1,1,0,1,1,1,101.4,3143.65,3.3800000000000003,1,0,0,0,0,1,0,0,1,0.6166666666666667
0,0,0,0,32,1,1,0,1,1,0,1,1,1,104.05,3416.85,3.4683333333333333,1,0,1,0,1,0,0,0,1,0.5158333333333334
0,0,0,0,18,1,0,0,0,1,0,0,0,1,50.0,892.7,1.6666666666666667,0,0,0,0,0,0,1,0,0,0.322
0,0,0,0,22,1,0,0,0,0,0,0,0,1,19.25,412.55,0.6416666666666667,0,1,1,0,0,0,1,0,0,0.01
1,0,0,0,4,1,1,0,0,0,0,0,0,1,74.35,265.35,2.478333333333333,1,0,0,0,0,1,0,1,1,0.55
0,0,0,0,3,1,0,0,0,0,0,0,0,1,70.25,229.7,2.341666666666667,1,0,0,0,0,1,0,0,1,0.6056666666666666
1,0,1,1,72,1,0,1,0,1,1,1,1,1,104.9,7559.55,3.496666666666667,1,0,0,1,1,0,0,0,0,0.06
1,0,1,1,36,1,1,0,0,0,0,0,0,0,25.1,930.95,0.8366666666666667,0,1,0,1,1,0,0,0,0,0.02
0,0,1,0,64,1,0,1,0,0,1,1,1,1,96.9,6314.35,3.23,1,0,1,0,0,0,1,0,0,0.21
1,0,0,0,48,1,0,0,0,0,0,0,0,0,19.85,916.0,0.6616666666666667,0,1,0,1,1,0,0,0,0,0.0
1,0,0,1,12,1,0,0,0,0,0,0,0,0,21.05,235.8,0.7016666666666667,0,1,0,0,1,0,0,0,0,0.05
1,0,0,0,4,1,0,0,0,0,0,0,0,1,19.85,63.0,0.6616666666666667,0,1,0,0,0,1,0,0,0,0.04
1,0,1,1,72,1,1,1,1,1,1,0,1,0,103.95,7517.7,3.4650000000000003,1,0,0,1,1,0,0,0,0,0.02
0,0,0,0,52,1,0,0,0,1,0,0,1,1,59.45,3043.7,1.981666666666667,0,0,0,0,0,1,0,0,1,0.59
1,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0.685,0,1,1,0,1,0,0,0,0,0.02
1,0,0,1,12,1,0,0,0,0,0,0,0,0,19.35,212.3,0.645,0,1,0,1,0,0,0,0,0,0.03
1,0,0,0,2,1,0,0,0,0,0,0,0,0,46.05,80.35,1.535,0,0,0,0,0,0,0,1,1,0.91
0,0,0,0,51,0,0,0,1,1,0,1,1,1,56.4,2928.5,1.88,0,0,1,0,1,0,0,0,0,0.24
1,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,3.371666666666667,1,0,0,0,0,1,0,0,1,0.56
0,0,1,1,5,1,0,0,0,0,0,0,0,0,44.8,220.45,1.4933333333333332,0,0,0,0,0,0,1,0,0,0.25
1,0,1,1,72,1,1,1,1,1,1,1,1,0,114.45,8100.55,3.815,1,0,0,1,0,0,0,0,0,0.0
1,0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,1.355,0,0,1,0,0,0,0,0,0,0.06
1,0,1,1,61,1,0,0,1,0,1,1,1,1,98.45,6145.2,3.2816666666666667,1,0,1,0,0,0,0,0,0,0.09
1,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,2.485,0,0,0,0,0,1,0,0,0,0.37
0,0,1,1,59,1,1,0,0,0,0,0,0,0,25.45,1534.05,0.8483333333333333,0,1,0,1,0,0,1,0,0,0.0
0,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,3.553333333333333,1,0,0,0,0,1,0,1,0,0.35666666666666663
1,1,1,0,43,1,1,0,1,1,0,1,1,1,103.0,4414.3,3.433333333333333,1,0,0,0,0,1,0,1,1,0.53
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.4,19.4,0.6466666666666666,0,1,0,0,1,0,0,0,0,0.24
0,0,1,0,72,1,1,0,0,0,0,0,0,0,26.45,1914.5,0.8816666666666666,0,1,0,1,1,0,0,0,0,0.0
1,0,0,0,65,1,1,1,0,1,1,1,1,1,110.0,7138.65,3.6666666666666665,1,0,1,0,1,0,0,0,0,0.22
1,0,0,0,15,1,1,0,1,0,1,0,0,1,58.6,939.7,1.9533333333333331,0,0,0,0,1,0,0,1,0,0.25
0,1,0,0,67,1,0,1,1,0,1,1,0,1,92.45,6140.85,3.0816666666666666,1,0,0,1,0,0,0,0,0,0.21
1,0,0,0,54,1,0,1,1,0,0,1,0,1,65.3,3512.9,2.1766666666666667,0,0,0,1,0,0,0,0,0,0.09
0,0,1,1,5,1,0,0,0,0,0,0,0,0,69.95,320.4,2.3316666666666666,1,0,0,0,1,0,0,0,1,0.56
0,0,0,1,43,1,1,0,0,0,0,0,0,1,25.1,1070.15,0.8366666666666667,0,1,0,1,0,1,0,0,0,0.03
0,0,0,0,4,1,0,0,0,0,0,0,0,0,45.65,191.05,1.5216666666666667,0,0,0,0,0,0,1,1,1,0.67
0,0,0,0,2,1,0,0,0,0,0,0,0,0,68.95,119.75,2.2983333333333333,1,0,0,0,0,1,0,1,1,0.86
1,0,0,0,9,0,0,0,0,0,0,0,0,1,24.95,190.25,0.8316666666666667,0,0,0,0,0,1,0,0,1,0.72
0,0,0,0,10,0,0,1,1,1,0,0,0,0,40.7,449.3,1.356666666666667,0,0,0,0,0,0,0,0,0,0.21
1,0,1,1,46,1,1,0,1,0,0,0,0,1,80.0,3769.7,2.6666666666666665,1,0,0,0,0,0,0,0,0,0.263
1,0,0,0,64,1,1,0,1,1,1,1,1,0,86.55,5632.55,2.885,0,0,0,1,1,0,0,0,0,0.0
0,0,1,0,59,1,1,1,1,1,0,1,1,1,109.15,6557.75,3.6383333333333336,1,0,1,0,1,0,0,0,0,0.15
1,0,0,1,54,1,0,0,1,1,1,0,0,1,61.0,3283.05,2.033333333333333,0,0,1,0,0,1,0,0,0,0.12
1,0,0,0,25,1,1,0,0,0,0,0,0,0,25.3,676.35,0.8433333333333334,0,1,1,0,0,0,0,1,0,0.02
1,1,0,0,24,1,0,0,0,0,0,0,0,0,70.0,1732.6,2.333333333333333,1,0,0,0,1,0,0,0,0,0.07
0,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,2.953333333333333,1,0,0,0,1,0,0,0,0,0.395
0,1,0,0,1,1,0,0,0,0,0,1,1,1,89.3,89.3,2.9766666666666666,1,0,0,0,0,1,0,1,1,0.7633333333333334
0,0,1,1,40,1,0,1,1,0,1,0,1,1,71.35,2847.2,2.378333333333333,0,0,0,0,0,0,1,0,0,0.18
0,0,1,0,6,1,0,0,0,0,0,0,0,0,45.65,323.45,1.5216666666666667,0,0,0,0,0,0,1,0,0,0.41666666666666663
1,0,0,1,24,0,0,1,0,0,1,0,0,0,35.75,830.8,1.1916666666666669,0,0,0,1,0,0,1,0,0,0.02
0,0,0,0,68,1,1,0,1,1,0,1,1,1,80.65,5330.2,2.688333333333333,0,0,0,1,0,1,0,0,0,0.31
0,0,0,0,48,1,1,0,0,0,0,0,0,0,24.35,1133.7,0.8116666666666668,0,1,1,0,0,0,0,0,0,0.02
0,0,0,0,42,1,0,0,1,1,1,1,1,1,103.8,4327.5,3.46,1,0,0,0,0,0,0,0,0,0.4816666666666667
1,0,1,1,51,1,0,1,1,0,1,0,0,0,60.5,3121.45,2.0166666666666666,0,0,0,1,1,0,0,0,0,0.0
1,0,1,0,42,1,1,0,0,1,1,1,1,1,106.15,4512.7,3.5383333333333336,1,0,0,0,0,0,0,1,1,0.73
1,0,0,1,1,1,0,0,0,0,1,0,0,1,49.9,49.9,1.663333333333333,0,0,0,0,0,0,1,1,0,0.27
0,0,1,1,42,1,1,1,1,0,0,1,0,1,94.45,3923.8,3.148333333333333,1,0,1,0,1,0,0,0,0,0.08
0,1,0,0,2,1,1,0,0,1,0,0,0,1,78.55,149.55,2.618333333333333,1,0,0,0,0,1,0,1,1,0.79
0,1,1,0,72,1,1,1,1,1,0,1,1,1,84.1,6129.65,2.803333333333333,0,0,0,1,1,0,0,0,0,0.03
0,0,1,1,45,1,0,0,0,0,0,0,0,1,20.0,886.4,0.6666666666666666,0,1,0,1,0,0,0,0,0,0.0
1,0,1,0,1,1,0,0,0,0,1,1,0,1,84.8,84.8,2.8266666666666667,1,0,0,0,0,1,0,1,1,0.73
1,0,1,0,62,1,1,0,0,0,0,0,0,1,23.75,1446.8,0.7916666666666666,0,1,1,0,1,0,0,0,0,0.01
0,1,1,0,62,1,1,0,1,1,0,1,0,1,97.95,5936.55,3.265,1,0,1,0,1,0,0,0,0,0.3
1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.45,35.45,1.1816666666666669,0,0,0,0,0,1,0,1,0,0.26
1,1,0,0,69,1,0,0,0,0,0,0,0,0,20.3,1356.3,0.6766666666666666,0,1,0,1,1,0,0,0,0,0.0
1,0,1,0,69,1,1,1,1,1,1,1,1,1,112.55,7806.5,3.7516666666666665,1,0,0,1,0,0,0,0,0,0.3
0,0,0,0,44,0,0,0,0,1,0,1,1,1,49.05,2265.0,1.635,0,0,1,0,0,1,0,0,0,0.33
1,0,0,0,67,1,0,0,0,0,0,0,0,0,19.95,1311.75,0.6649999999999999,0,1,0,1,0,0,0,0,0,0.01
1,0,1,1,65,1,1,1,1,1,1,0,0,0,94.55,6078.75,3.1516666666666664,1,0,0,1,1,0,0,0,0,0.13
1,1,1,0,67,1,0,1,1,0,1,0,0,1,60.95,4119.4,2.0316666666666667,0,0,1,0,0,0,0,0,0,0.08
1,0,1,1,27,1,1,0,0,0,1,1,1,0,71.6,1957.1,2.3866666666666663,0,0,0,0,0,0,0,0,0,0.26333333333333336
1,0,0,0,25,1,0,0,0,0,0,0,0,1,20.75,499.4,0.6916666666666667,0,1,0,1,0,0,1,0,0,0.0
0,0,1,1,64,1,1,1,1,1,1,1,1,0,113.35,7222.75,3.778333333333333,1,0,1,0,0,1,0,0,0,0.135
0,0,1,0,53,1,1,0,1,1,1,1,1,1,111.8,5809.75,3.7266666666666666,1,0,1,0,0,0,0,0,0,0.23
0,0,0,0,4,1,0,0,0,1,0,0,1,1,82.85,319.6,2.7616666666666663,1,0,0,0,1,0,0,0,1,0.8
1,0,0,0,10,1,0,0,0,1,0,1,1,1,94.9,1048.85,3.1633333333333336,1,0,0,0,0,1,0,1,1,0.8
0,0,0,0,4,1,0,0,0,0,0,0,0,0,20.35,77.5,0.6783333333333333,0,1,0,0,0,0,1,1,0,0.04
0,0,1,1,23,1,1,0,0,0,0,0,0,0,25.1,611.45,0.8366666666666667,0,1,0,1,0,0,1,0,0,0.0
1,0,1,1,7,1,0,0,0,0,0,0,0,0,20.25,144.35,0.675,0,1,0,0,0,0,1,0,0,0.07
0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.3,246.3,0.6766666666666666,0,1,0,0,0,0,0,0,0,0.16
0,1,0,0,6,1,0,1,0,0,0,0,0,1,74.1,450.9,2.47,1,0,0,0,0,1,0,0,1,0.52
1,0,1,1,67,1,1,1,0,0,1,1,1,0,104.6,6885.75,3.4866666666666664,1,0,0,1,0,0,0,0,0,0.26
1,0,0,1,2,1,1,1,1,0,0,0,0,0,60.95,134.6,2.0316666666666667,0,0,0,0,0,0,0,0,0,0.42
0,1,0,0,4,1,1,0,0,1,0,0,1,1,88.85,372.45,2.9616666666666664,1,0,0,0,0,1,0,1,1,0.7766666666666666
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,2.353333333333333,1,0,0,0,0,1,0,1,1,0.95
1,0,0,0,4,1,0,0,0,0,0,0,0,1,44.8,176.2,1.4933333333333332,0,0,0,0,1,0,0,0,1,0.64
0,0,0,0,58,1,1,1,1,1,1,0,0,1,71.1,4299.2,2.37,0,0,1,0,1,0,0,0,0,0.06
1,0,0,0,10,1,0,1,1,1,0,1,1,1,104.4,1081.45,3.48,1,0,0,0,0,1,0,1,1,0.67
1,1,0,0,63,1,1,1,1,1,0,1,1,1,109.4,7031.45,3.646666666666667,1,0,0,0,0,0,0,0,0,0.29
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.85,119.3,0.6616666666666667,0,1,0,0,0,0,1,0,0,0.14
0,0,1,1,71,1,1,1,1,1,0,1,0,0,100.5,7030.65,3.35,1,0,0,1,0,0,0,0,0,0.065
1,1,1,0,61,1,1,0,1,1,1,1,0,1,98.3,6066.55,3.2766666666666664,1,0,1,0,0,0,1,0,0,0.05
0,1,1,0,25,1,0,0,0,0,0,0,0,1,69.3,1813.1,2.31,1,0,0,0,0,1,0,0,0,0.23
1,0,0,0,2,0,0,0,0,0,1,0,0,0,29.85,75.6,0.995,0,0,0,0,0,0,0,0,0,0.37
1,0,1,0,33,1,1,1,1,1,0,1,0,1,72.75,2447.45,2.425,0,0,0,0,0,0,0,0,0,0.24
0,0,0,0,41,0,0,0,1,0,0,0,1,1,40.35,1677.85,1.345,0,0,0,0,0,1,0,0,0,0.35
0,0,1,1,65,1,1,1,1,0,1,1,0,1,99.05,6416.7,3.3016666666666667,1,0,0,1,1,0,0,0,0,0.13
1,0,1,0,36,1,0,1,0,0,0,1,1,1,93.6,3366.05,3.12,1,0,0,0,0,1,0,0,0,0.48
0,0,1,1,40,0,0,0,1,0,0,1,1,1,50.85,2036.55,1.695,0,0,0,0,0,1,0,0,0,0.14
1,0,1,0,70,1,1,1,0,1,1,0,1,1,74.8,5315.8,2.493333333333333,0,0,0,1,1,0,0,0,0,0.05
1,0,1,1,8,1,1,1,1,0,1,0,1,1,76.15,645.8,2.5383333333333336,0,0,0,1,1,0,0,0,0,0.065
0,0,1,1,18,1,0,0,0,0,0,0,0,1,20.25,401.95,0.675,0,1,0,0,0,0,1,0,0,0.05
0,0,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,2.3016666666666667,1,0,0,0,0,1,0,0,0,0.26
1,1,1,0,9,1,0,0,0,0,0,0,0,1,21.25,204.55,0.7083333333333334,0,1,0,0,0,0,1,0,0,0.22
1,0,1,1,16,1,0,0,0,0,0,0,0,0,19.75,313.4,0.6583333333333333,0,1,0,0,0,1,0,0,0,0.1
1,0,0,1,17,1,0,0,1,1,1,1,1,0,80.85,1445.95,2.695,0,0,1,0,0,1,0,0,0,0.13
0,0,1,0,48,0,0,1,0,1,0,0,1,1,45.3,2145.0,1.51,0,0,0,0,0,0,0,1,0,0.24
1,0,1,1,72,1,1,0,0,0,0,0,0,1,25.1,1790.8,0.8366666666666667,0,1,0,1,1,0,0,0,0,0.03
1,0,0,1,14,1,0,0,0,0,0,0,0,0,19.95,268.4,0.6649999999999999,0,1,0,0,0,0,1,0,0,0.01
0,1,0,0,45,1,1,1,1,0,1,1,0,1,97.05,4385.05,3.235,1,0,0,0,0,1,0,0,0,0.365
1,0,1,1,17,1,0,0,0,0,0,0,0,1,69.0,1149.65,2.3,1,0,0,0,0,1,0,1,0,0.5
1,1,1,0,57,1,0,0,1,1,0,1,0,1,90.65,5199.8,3.021666666666667,1,0,1,0,0,1,0,0,0,0.12
0,0,0,0,35,1,0,0,0,0,0,0,0,0,21.1,741.0,0.7033333333333334,0,1,1,0,0,0,1,0,0,0.01
1,1,0,1,38,1,1,1,0,0,0,0,0,1,80.45,3162.65,2.681666666666666,1,0,0,0,0,0,1,0,0,0.3825
0,1,0,0,8,1,1,0,0,0,0,0,0,1,75.75,606.25,2.525,1,0,0,0,0,1,0,1,1,0.77
0,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0.9866666666666668,0,0,0,1,0,0,1,0,0,0.1
0,0,1,0,48,1,1,0,1,0,1,1,1,1,105.1,5083.55,3.503333333333333,1,0,0,0,1,0,0,0,0,0.25
1,0,1,1,43,1,1,0,0,0,0,0,0,0,24.25,1077.95,0.8083333333333333,0,1,0,1,0,0,1,0,0,0.0
1,0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912.0,2.7150000000000003,1,0,0,0,0,1,0,0,1,0.95
1,1,1,0,4,1,1,0,0,0,0,0,0,0,74.95,308.7,2.498333333333333,1,0,0,0,0,1,0,1,0,0.45
0,0,1,1,10,1,0,0,0,0,0,1,1,1,88.85,929.45,2.9616666666666664,1,0,0,0,0,1,0,0,1,0.7233333333333334
1,0,0,1,3,1,0,0,0,0,0,1,0,1,54.7,169.45,1.8233333333333333,0,0,0,0,1,0,0,1,0,0.4
0,0,1,1,49,1,1,0,0,0,0,1,1,1,95.6,4783.5,3.1866666666666665,1,0,0,0,0,1,0,1,0,0.47
1,0,1,0,35,1,1,0,1,0,1,1,0,1,69.0,2441.7,2.3,0,0,1,0,0,1,0,0,0,0.14
1,0,0,0,51,1,0,0,0,0,0,0,0,0,20.45,1042.65,0.6816666666666666,0,1,0,1,0,0,1,0,0,0.0
1,1,1,0,46,1,0,0,0,0,0,0,1,1,80.4,3605.2,2.68,1,0,0,0,0,1,0,1,1,0.56
0,0,1,0,67,1,1,0,1,1,0,1,1,1,105.7,6816.95,3.523333333333333,1,0,1,0,0,0,0,0,0,0.14
1,0,1,1,61,1,0,1,1,1,1,1,1,0,84.9,5264.5,2.83,0,0,1,0,0,0,0,0,0,0.135
1,0,0,0,3,1,1,0,0,0,0,0,0,0,75.0,209.1,2.5,1,0,0,0,0,0,1,1,0,0.4
0,0,0,0,4,1,0,0,0,0,0,1,0,1,79.0,303.15,2.6333333333333333,1,0,0,0,0,1,0,0,1,0.98
1,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7537.5,3.496666666666667,1,0,1,0,1,0,0,0,0,0.07
1,0,0,1,19,1,1,0,0,0,0,0,0,1,24.1,439.2,0.8033333333333333,0,1,0,0,1,0,0,0,0,0.1
1,0,1,0,36,1,1,0,0,0,0,1,1,1,95.4,3474.2,3.18,1,0,0,0,0,1,0,0,1,0.62
0,0,1,0,35,1,0,0,1,0,1,0,0,0,56.85,1861.1,1.895,0,0,0,0,0,1,0,0,0,0.31
1,0,1,0,57,1,1,0,0,1,1,1,1,0,107.95,5969.85,3.5983333333333336,1,0,0,1,0,1,0,0,0,0.33
1,0,1,1,67,1,0,0,1,1,1,1,1,0,103.15,6895.5,3.438333333333333,1,0,0,1,0,0,0,0,0,0.08
0,0,0,0,12,1,0,0,0,0,0,0,0,1,45.05,523.1,1.5016666666666665,0,0,0,0,0,1,0,0,1,0.53
1,1,1,0,3,1,1,0,0,0,0,1,1,1,94.6,279.55,3.1533333333333333,1,0,0,0,0,1,0,1,1,0.8
0,0,0,0,23,1,1,1,0,1,0,1,1,1,78.55,1843.05,2.618333333333333,0,0,1,0,0,1,0,0,0,0.17
0,0,0,0,5,1,0,0,1,0,0,1,1,1,96.25,512.45,3.208333333333333,1,0,0,0,0,1,0,1,1,0.98
1,1,1,0,49,1,1,0,1,0,0,0,1,0,90.05,4547.25,3.0016666666666665,1,0,0,0,1,0,0,1,0,0.26
0,0,0,0,2,0,0,0,0,0,0,1,1,1,45.25,85.5,1.5083333333333333,0,0,0,0,0,1,0,1,1,0.87
0,1,1,0,53,1,0,0,1,1,1,1,0,1,94.0,4871.45,3.1333333333333333,1,0,1,0,0,1,0,0,0,0.13
1,0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,6603.0,3.4466666666666668,1,0,0,0,0,1,0,1,1,0.53
0,0,0,0,57,1,1,1,1,0,1,0,0,1,87.55,4884.85,2.918333333333333,1,0,0,0,0,0,0,0,0,0.2175
0,0,0,0,34,1,1,1,1,1,0,1,1,1,109.8,3587.25,3.66,1,0,0,0,0,0,1,1,0,0.44
0,1,0,0,70,1,1,0,1,1,1,1,0,1,75.5,5212.65,2.5166666666666666,0,0,0,1,0,0,0,0,0,0.07
1,0,0,1,29,1,1,0,1,1,1,0,1,0,100.55,2830.45,3.3516666666666666,1,0,1,0,1,0,0,0,0,0.24
1,0,0,1,66,1,0,0,1,1,1,1,1,1,79.5,5196.1,2.65,0,0,0,1,1,0,0,0,0,0.07
1,0,1,0,70,1,1,0,1,1,1,1,0,0,72.95,5265.55,2.431666666666666,0,0,0,1,0,0,0,0,0,0.01
1,0,1,0,15,1,1,0,0,1,0,1,1,1,101.1,1504.05,3.37,1,0,0,0,0,1,0,1,1,0.7
1,0,1,0,53,1,0,0,0,0,0,0,0,0,19.9,1110.05,0.6633333333333333,0,1,0,1,1,0,0,0,0,0.01
1,0,0,0,18,1,1,0,0,0,0,0,0,0,74.15,1387.0,2.4716666666666667,1,0,0,0,0,0,1,0,0,0.14
0,0,0,0,17,1,0,0,0,0,0,0,0,0,20.15,353.65,0.6716666666666666,0,1,1,0,0,0,1,0,0,0.09
1,0,1,1,54,1,1,0,0,0,0,0,0,1,24.05,1230.9,0.8016666666666666,0,1,0,1,0,0,0,0,0,0.01
1,0,0,0,2,1,0,0,1,0,0,0,0,0,74.95,151.75,2.498333333333333,1,0,0,0,0,1,0,0,1,0.68
1,0,1,1,71,1,1,1,0,1,1,1,1,0,85.45,6300.85,2.8483333333333336,0,0,1,0,0,1,0,0,0,0.08
0,0,0,0,41,1,1,0,0,1,0,1,1,0,98.05,3990.6,3.268333333333333,1,0,0,0,0,0,0,0,1,0.77
0,1,0,0,59,1,1,0,1,0,0,0,0,1,79.2,4590.35,2.64,1,0,0,1,1,0,0,0,0,0.26
1,0,0,0,33,1,0,0,1,1,0,1,0,1,66.4,2245.4,2.2133333333333334,0,0,0,0,1,0,0,0,0,0.4
1,0,0,0,18,1,0,0,0,1,1,0,0,0,55.2,1058.1,1.84,0,0,0,0,1,0,0,0,1,0.6
1,0,1,1,71,1,1,1,1,1,1,1,1,0,90.35,6325.25,3.0116666666666663,0,0,0,1,0,1,0,0,0,0.01
